ID_estudo,Referencia,Questao,Descricao_da_questao,Pontuacao,Justificativa,Evidencia_secao_pagina,Revisor
E40,"Costa, A. J. S. da; Abreu, V. L.; Pinheiro, A. L. C.; Souza, C. R. B. de. (2025). Fostering Organizational Creativity by Integrating Design Thinking and Intrapreneurship. IEEE Software, v. 42, n. 3 (May/June 2025).",AQ4,A abordagem de design é explicitada?,1,"Design Thinking explicitado com profundidade: quatro fases de imersão (problema, solução, negócio e aprendizado) e técnicas nominadas (desk research, entrevistas, personas, mapa de empatia, brainstorming, protótipos, value proposition canvas, lean canvas).",Seção 'The Intrapreneurship Program',Ok
E40,"Costa, A. J. S. da; Abreu, V. L.; Pinheiro, A. L. C.; Souza, C. R. B. de. (2025). Fostering Organizational Creativity by Integrating Design Thinking and Intrapreneurship. IEEE Software, v. 42, n. 3 (May/June 2025).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,0.5,"A integração detalhada é DT-intrapreneurship, não ER-design. A ponte entre DT e requisitos existe (DT nas fases iniciais melhora o entendimento de necessidades), mas é descrita de forma indireta, sem detalhar como os artefatos de DT alimentam atividades de ER.",Seção 'The Intrapreneurship Program'; Introdução,Ok
E40,"Costa, A. J. S. da; Abreu, V. L.; Pinheiro, A. L. C.; Souza, C. R. B. de. (2025). Fostering Organizational Creativity by Integrating Design Thinking and Intrapreneurship. IEEE Software, v. 42, n. 3 (May/June 2025).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Evidência empírica robusta: action research com dois ciclos e sete intrapreneurs, coleta por cinco instrumentos (reuniões, questionários semanais, treinamentos gravados, retrospectivas e brainstorming) e análise temática com validação junto aos participantes.","Seções 'The Study', 'The Two Action Research Cycles' e 'Results'",Ok
E40,"Costa, A. J. S. da; Abreu, V. L.; Pinheiro, A. L. C.; Souza, C. R. B. de. (2025). Fostering Organizational Creativity by Integrating Design Thinking and Intrapreneurship. IEEE Software, v. 42, n. 3 (May/June 2025).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios (ambiente propício à criatividade, redução da resistência ao DT, aquisição de conhecimento, obtenção de financiamento externo por dois grupos) e desafios/limitações amplamente relatados, incluindo falas negativas e restrições de tempo.","Seções 'Results', 'Study's Limitations' e 'Lessons Learned'",Ok
E40,"Costa, A. J. S. da; Abreu, V. L.; Pinheiro, A. L. C.; Souza, C. R. B. de. (2025). Fostering Organizational Creativity by Integrating Design Thinking and Intrapreneurship. IEEE Software, v. 42, n. 3 (May/June 2025).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",1,"Seção dedicada às limitações discutindo ameaças concretas: aplicação em empresa única, vieses inerentes ao action research, não-generalização, restrição de tempo e viés de auto-seleção explicitamente nomeado.",Seção 'Study's Limitations',Ok
E43,"Otuu, O. O.; Sahoo, D. (2025). How Should We Design Technology With Diverse Stakeholders Who Wish Not to Attend Design Activities Together?. CHI Conference on Human Factors in Computing Systems (CHI '25).",AQ1,O objetivo do estudo está claramente definido?,1,"Objetivo e pergunta de pesquisa explícitos: como projetar tecnologia com stakeholders diversos que não desejam participar juntos das atividades de design, culminando na proposta do framework Conflict-Sensitive Design (CSD).",Resumo; fim da Seção 1 (Introduction),
E43,"Otuu, O. O.; Sahoo, D. (2025). How Should We Design Technology With Diverse Stakeholders Who Wish Not to Attend Design Activities Together?. CHI Conference on Human Factors in Computing Systems (CHI '25).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto digital bem descrito: projeto de dois anos para desenhar tecnologia de community policing na Nigéria (app de CP e body-worn cameras com serviço digital), com stakeholders, cenários e artefatos concretos.",Seção 4 e subseções (CSD case study),
E43,"Otuu, O. O.; Sahoo, D. (2025). How Should We Design Technology With Diverse Stakeholders Who Wish Not to Attend Design Activities Together?. CHI Conference on Human Factors in Computing Systems (CHI '25).",AQ3,A abordagem de ER é explicitada?,1,"ER explicitada: 'Requirements gathering' é fase nomeada do framework (Fase 2), operacionalizada no estudo de caso via survey (1200 respondentes) e 18 entrevistas para levantar necessidades e preferências de tecnologia.","Seções 3.2 (Phase 2), 4.1 e 4.2",
E43,"Otuu, O. O.; Sahoo, D. (2025). How Should We Design Technology With Diverse Stakeholders Who Wish Not to Attend Design Activities Together?. CHI Conference on Human Factors in Computing Systems (CHI '25).",AQ4,A abordagem de design é explicitada?,1,"Abordagem de design explicitada com profundidade: Co-Design/Participatory Design como núcleo, revisão de Value Sensitive Design, Non-collocated Design e Design Justice, e o framework CSD de seis fases com técnicas de mediação detalhadas.",Seções 2 e 3,
E43,"Otuu, O. O.; Sahoo, D. (2025). How Should We Design Technology With Diverse Stakeholders Who Wish Not to Attend Design Activities Together?. CHI Conference on Human Factors in Computing Systems (CHI '25).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração descrita em detalhe: as fases de requirements gathering (1-2) alimentam os workshops de co-design (3-5), com iteração até acordo e formalização; o estudo de caso mostra o encadeamento completo requisitos-design-avaliação.",Seções 3.2 e 4.3,
E43,"Otuu, O. O.; Sahoo, D. (2025). How Should We Design Technology With Diverse Stakeholders Who Wish Not to Attend Design Activities Together?. CHI Conference on Human Factors in Computing Systems (CHI '25).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Evidência empírica robusta e multi-método: survey (n=1200, Cronbach 0,785, teste binomial), 18 entrevistas com análise temática (NVivo), cinco workshops iterativos de co-design e dois focus groups de avaliação, ao longo de dois anos e com aprovação ética.","Seções 4.1, 4.2, 4.3 e 4.4",
E43,"Otuu, O. O.; Sahoo, D. (2025). How Should We Design Technology With Diverse Stakeholders Who Wish Not to Attend Design Activities Together?. CHI Conference on Human Factors in Computing Systems (CHI '25).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios (redução de viés e tensão, empoderamento dos participantes, disposição de adoção da tecnologia), desafios e limitações amplamente relatados, incluindo dificuldades de recrutamento de autoridades e custo do processo iterativo.",Seções 5 e 5.1,
E43,"Otuu, O. O.; Sahoo, D. (2025). How Should We Design Technology With Diverse Stakeholders Who Wish Not to Attend Design Activities Together?. CHI Conference on Human Factors in Computing Systems (CHI '25).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Discute limitações e condições de aplicabilidade de forma substancial (viés de amostragem por recrutamento online, desequilíbrio de gênero, custo de iterações, influência de autoridade), mas sem seção formal de ameaças à validade estruturada nas dimensões de Wohlin; as ameaças aparecem dispersas como recomendações.",Seção 5.1 (Recommendations for CSD),
E45,"Schön, E.-M.; Thomaschewski, J.; Escalona, M. J. (2017). Identifying Agile Requirements Engineering Patterns in Industry. EuroPLoP '17 (22nd European Conference on Pattern Languages of Programs).",AQ1,O objetivo do estudo está claramente definido?,1,"Objetivo explícito: introduzir agile RE patterns como objetivo principal, descrevendo o processo de pattern mining baseado em pesquisa empírica em literatura e indústria.","Resumo; Seção 1 (Introduction, parágrafo final)",
E45,"Schön, E.-M.; Thomaschewski, J.; Escalona, M. J. (2017). Identifying Agile Requirements Engineering Patterns in Industry. EuroPLoP '17 (22nd European Conference on Pattern Languages of Programs).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto de desenvolvimento ágil (Scrum, XP, Kanban) descrito, com estudo de caso concreto em empresa de TI de médio porte na Alemanha, especializada em e-commerce, apps móveis e ferramentas SaaS, no relançamento de portal de notícias.","Seção 1; Seção 4.2 (case study, p. 8)",
E45,"Schön, E.-M.; Thomaschewski, J.; Escalona, M. J. (2017). Identifying Agile Requirements Engineering Patterns in Industry. EuroPLoP '17 (22nd European Conference on Pattern Languages of Programs).",AQ3,A abordagem de ER é explicitada?,1,"ER explicitada e central: Agile RE como área de foco, com problemas-chave de ER (Tabela 1), artefatos e técnicas de requisitos (user stories, epics, story maps, requirements management, NFR).",Seção 2; Seções 3.1 e 3.2; Tabela 1,
E45,"Schön, E.-M.; Thomaschewski, J.; Escalona, M. J. (2017). Identifying Agile Requirements Engineering Patterns in Industry. EuroPLoP '17 (22nd European Conference on Pattern Languages of Programs).",AQ4,A abordagem de design é explicitada?,1,"Abordagem de design explicitada: HCD (ISO 9241-210) como componente central da área cross-functional do agile RE, complementada por UCD, Design Thinking, Contextual Inquiry, Participatory Design e Co-design (padrão identificado).",Seção 1; Seção 2 (Fig. 1); Seção 3.1; Tabela 2,
E45,"Schön, E.-M.; Thomaschewski, J.; Escalona, M. J. (2017). Identifying Agile Requirements Engineering Patterns in Industry. EuroPLoP '17 (22nd European Conference on Pattern Languages of Programs).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração ER-design detalhada: o agile RE é definido como interseção de HCD, ASD e RE (Fig. 1), e os padrões mapeiam problemas de ER a técnicas incluindo HCD/UX (ex.: pattern 'evaluation and testing' combina release evaluation com usability/UX testing em quadro Kanban).",Seção 2 (Fig. 1); Seção 4.2 (patterns evaluation and testing e story map),
E45,"Schön, E.-M.; Thomaschewski, J.; Escalona, M. J. (2017). Identifying Agile Requirements Engineering Patterns in Industry. EuroPLoP '17 (22nd European Conference on Pattern Languages of Programs).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Evidência empírica multi-método: processo de pattern mining com SLR (27 estudos), estudo Delphi com 26 especialistas de 19 empresas em três rodadas, e aplicação do pattern 'evaluation and testing' em estudo de caso industrial de integração HCD-Kanban.","Seções 3.1, 3.2 e 3.3; Seção 4.2 (case study, p. 8)",
E45,"Schön, E.-M.; Thomaschewski, J.; Escalona, M. J. (2017). Identifying Agile Requirements Engineering Patterns in Industry. EuroPLoP '17 (22nd European Conference on Pattern Languages of Programs).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios dos padrões (compartilhamento de conhecimento, apoio a praticantes e pesquisadores) e desafios/problemas do agile RE relatados (seis problemas-chave: dependências, gestão contínua de requisitos, refinamento com usuários, envolvimento iterativo de stakeholders).",Tabela 1; Seções 4.3 e 5,
E45,"Schön, E.-M.; Thomaschewski, J.; Escalona, M. J. (2017). Identifying Agile Requirements Engineering Patterns in Industry. EuroPLoP '17 (22nd European Conference on Pattern Languages of Programs).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Discute limitações do processo (mapeamento iterativo e ainda em andamento, necessidade de avaliação empírica adicional, aplicabilidade a abordagens sequenciais como trabalho futuro), mas não há seção formal de ameaças à validade estruturada (interna/externa/construto/conclusão).",Seção 5 (Conclusions and Future Work),
E46,"Murugesan, L. K.; Hoda, R.; Salcic, Z. (2017). Identifying Design Features using Combination of Requirements Elicitation Techniques. 2017 IEEE/ACM 1st International Workshop on Design and Innovation in Software Engineering (DISE).",AQ1,O objetivo do estudo está claramente definido?,1,Objetivo explícito no resumo e na introdução: explorar como a combinação de três técnicas de ER pode capturar os requisitos de usuários residenciais de energia e motivá-los a reduzir o consumo de eletricidade.,"Resumo; Seção I Introduction, p. 6",
E46,"Murugesan, L. K.; Hoda, R.; Salcic, Z. (2017). Identifying Design Features using Combination of Requirements Elicitation Techniques. 2017 IEEE/ACM 1st International Workshop on Design and Innovation in Software Engineering (DISE).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto de software descrito em detalhe: aplicação web de visualização de consumo elétrico residencial, com 8 cômodos, 29 eletrodomésticos, até 3 sensores por cômodo, banco de dados e website de visualização em tempo real.","Seção III System Under Development, p. 7",
E46,"Murugesan, L. K.; Hoda, R.; Salcic, Z. (2017). Identifying Design Features using Combination of Requirements Elicitation Techniques. 2017 IEEE/ACM 1st International Workshop on Design and Innovation in Software Engineering (DISE).",AQ3,A abordagem de ER é explicitada?,1,"ER é o tema central; a elicitação de requisitos é explicitada e operacionalizada por três técnicas (SLR, survey de crowdsourcing e atividade UCD), com resultados classificados em requisitos funcionais e não funcionais.","Seção IV Requirements Elicitation, p. 7-10",
E46,"Murugesan, L. K.; Hoda, R.; Salcic, Z. (2017). Identifying Design Features using Combination of Requirements Elicitation Techniques. 2017 IEEE/ACM 1st International Workshop on Design and Innovation in Software Engineering (DISE).",AQ4,A abordagem de design é explicitada?,1,"Abordagem de design explicitada: User-Centred Design (UCD) é nomeado e descrito com definição, motivação, método e participantes, conduzido como atividade de design thinking (DTA).","Seção IV.C UCD based Design Thinking Activity, p. 9-10",
E46,"Murugesan, L. K.; Hoda, R.; Salcic, Z. (2017). Identifying Design Features using Combination of Requirements Elicitation Techniques. 2017 IEEE/ACM 1st International Workshop on Design and Innovation in Software Engineering (DISE).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração descrita com fluxo concreto e interdependente: features da SLR alimentam as perguntas do survey, respostas do survey geram os designs em papel usados na atividade UCD, e as saídas das três técnicas são combinadas e comparadas na Tabela IV; Fig. 1 ilustra o encadeamento.","Seção IV (Fig. 1), p. 7; Seção IV.D e Tabela IV, p. 10",
E46,"Murugesan, L. K.; Hoda, R.; Salcic, Z. (2017). Identifying Design Features using Combination of Requirements Elicitation Techniques. 2017 IEEE/ACM 1st International Workshop on Design and Innovation in Software Engineering (DISE).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Aplicação empírica real: técnicas efetivamente aplicadas (SLR de 22 estudos, survey com 137 participantes, atividade de design com 6 participantes), com dados coletados, ranking de features reportado (Tabela IV) e retrospectiva sobre o processo.","Seção IV; Tabela IV, p. 10; Seção V Retrospective, p. 11",
E46,"Murugesan, L. K.; Hoda, R.; Salcic, Z. (2017). Identifying Design Features using Combination of Requirements Elicitation Techniques. 2017 IEEE/ACM 1st International Workshop on Design and Innovation in Software Engineering (DISE).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios, limitações e desafios relatados explicitamente na retrospectiva estruturada em What went well, What didn't go well e What can be improved.","Seção V Retrospective (A, B, C), p. 11",
E46,"Murugesan, L. K.; Hoda, R.; Salcic, Z. (2017). Identifying Design Features using Combination of Requirements Elicitation Techniques. 2017 IEEE/ACM 1st International Workshop on Design and Innovation in Software Engineering (DISE).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Discute limitações de método/execução (taxa de resposta baixa com ~12,5% de surveys incompletos, número reduzido de participantes que restringiu conclusões, designs em papel que confundiram participantes), mas não apresenta estrutura formal de ameaças à validade (sem categorias tipo Wohlin nem seção dedicada); apenas uma das dimensões é tratada, portanto Parcial.","Seção V.B What didn't go well?, p. 11",
E47,"Alhazmi, A.; Huang, S. (2020). Integrating Design Thinking into Scrum Framework in the Context of Requirements Engineering Management. Proceedings of 2020 3rd International Conference on Computer Science and Software Engineering (CSSE'20).",AQ1,O objetivo do estudo está claramente definido?,1,Objetivo claro: propor um framework que integra o modelo Design Thinking ao Scrum no contexto da gestão de ER; RQ formalmente enunciada e objetivos listados explicitamente.,Abstract; Seção 1.1 (RQ) e Seção 3 (Objectives),
E47,"Alhazmi, A.; Huang, S. (2020). Integrating Design Thinking into Scrum Framework in the Context of Requirements Engineering Management. Proceedings of 2020 3rd International Conference on Computer Science and Software Engineering (CSSE'20).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto de desenvolvimento de software claramente estabelecido: desenvolvimento ágil com Scrum (Product Backlog, Sprints, papéis), enquadrando a ER dentro do processo de software.",Seção 1 Introduction; Seção 2.1 Scrum Practice Basics,
E47,"Alhazmi, A.; Huang, S. (2020). Integrating Design Thinking into Scrum Framework in the Context of Requirements Engineering Management. Proceedings of 2020 3rd International Conference on Computer Science and Software Engineering (CSSE'20).",AQ3,A abordagem de ER é explicitada?,1,"ER explicitada e detalhada por atividade: elicitação, análise, documentação, validação e gestão de requisitos, cada uma descrita e mapeada no framework.",Seção 5.1 (5.1.1 a 5.1.5) e Tabela 1,
E47,"Alhazmi, A.; Huang, S. (2020). Integrating Design Thinking into Scrum Framework in the Context of Requirements Engineering Management. Proceedings of 2020 3rd International Conference on Computer Science and Software Engineering (CSSE'20).",AQ4,A abordagem de design é explicitada?,1,"Abordagem de design explicitada: Design Thinking (origem, modelo de Stanford/IDEO/Plattner) com as cinco etapas Empathize, Define, Ideate, Prototype e Test descritas em detalhe.",Seção 2.2 Design Thinking; Seção 4.1 (Figura 2 e 4),
E47,"Alhazmi, A.; Huang, S. (2020). Integrating Design Thinking into Scrum Framework in the Context of Requirements Engineering Management. Proceedings of 2020 3rd International Conference on Computer Science and Software Engineering (CSSE'20).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração é o núcleo do trabalho: cada etapa do Design Thinking é reformulada e mapeada às atividades de ER, com fluxo do framework integrado (Figuras 4 e 5) e correspondência etapa-atividade na Tabela 1.",Seção 4 (Method Explanation); Seção 5.1 e Tabela 1; Figuras 4 e 5,
E47,"Alhazmi, A.; Huang, S. (2020). Integrating Design Thinking into Scrum Framework in the Context of Requirements Engineering Management. Proceedings of 2020 3rd International Conference on Computer Science and Software Engineering (CSSE'20).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",0,"Proposta puramente conceitual sem validação: não há estudo de caso, experimento nem aplicação real; a Seção 5 é argumentação analítica e a própria validação por caso real é explicitamente deixada como trabalho futuro.",Seção 5 Analysis and Discussion; Seção 6.2 Future Work,
E47,"Alhazmi, A.; Huang, S. (2020). Integrating Design Thinking into Scrum Framework in the Context of Requirements Engineering Management. Proceedings of 2020 3rd International Conference on Computer Science and Software Engineering (CSSE'20).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios do framework relatados (elevar qualidade, produtividade, criatividade), desafios de ER do Scrum tratados um a um (Tabela 2) e limitações do framework discutidas.",Seção 5.1 e 5.2 (Tabela 2); Seção 5.3 e Seção 6.1,
E47,"Alhazmi, A.; Huang, S. (2020). Integrating Design Thinking into Scrum Framework in the Context of Requirements Engineering Management. Proceedings of 2020 3rd International Conference on Computer Science and Software Engineering (CSSE'20).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Discute limitações e condições de aplicabilidade da proposta (aplicação do framework, dependência da equipe e da disponibilidade/competência do representante dos stakeholders), mas por ser proposta sem validação empírica não há estrutura formal de ameaças à validade da evidência; apenas uma dimensão tratada, portanto Parcial.",Seção 5.3 Integrated Framework Limitations (5.3.1 a 5.3.3),
E48,"Anitha, P. C.; Prabhu, B. (2012). Integrating Requirements Engineering and User Experience Design in Product Life Cycle Management. UsARE 2012, Zurich, Switzerland.",AQ1,O objetivo do estudo está claramente definido?,1,Objetivo explícito: discutir mitos e concepções erradas sobre RE e UXD e apresentar um framework integrado de RE e UXD no processo de PLM; enunciado no resumo e na introdução com o roteiro das seções.,"Abstract; Seção I Introduction, p. 12",
E48,"Anitha, P. C.; Prabhu, B. (2012). Integrating Requirements Engineering and User Experience Design in Product Life Cycle Management. UsARE 2012, Zurich, Switzerland.",AQ2,O contexto de desenvolvimento de software/digital está descrito?,0.5,"Contexto é o de desenvolvimento de produto/PLM em nível genérico, com menção a modelos (waterfall, spiral, RUP, agile) e produtos que interagem com o usuário, mas o enquadramento em software/digital é implícito e não delimitado a um sistema/software concreto.","Abstract; Seção I; Seção IV.A RE and UXD Activities in PLM Process, p. 15",
E48,"Anitha, P. C.; Prabhu, B. (2012). Integrating Requirements Engineering and User Experience Design in Product Life Cycle Management. UsARE 2012, Zurich, Switzerland.",AQ3,A abordagem de ER é explicitada?,1,"ER explicitada e detalhada por atividades: elicitação, análise (Kano, análise de risco/perigo), validação (IEEE 830) e gestão de requisitos (CCB, rastreabilidade), além dos artefatos RD/RM, SyRS e ERS.","Seção II.A RE in Product Development, p. 13; Seção IV.B, p. 16",
E48,"Anitha, P. C.; Prabhu, B. (2012). Integrating Requirements Engineering and User Experience Design in Product Life Cycle Management. UsARE 2012, Zurich, Switzerland.",AQ4,A abordagem de design é explicitada?,1,"Abordagem de design explicitada: User Experience Design (UXD) ancorada em user-centered design (Norman), com métodos como personas, profiles, shadowing, entrevistas etnográficas, participatory design e prototipação, além dos três níveis de processamento cognitivo.","Seção II.B UXD in Product Development, p. 13; Myth #4, p. 14",
E48,"Anitha, P. C.; Prabhu, B. (2012). Integrating Requirements Engineering and User Experience Design in Product Life Cycle Management. UsARE 2012, Zurich, Switzerland.",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração descrita com detalhes: framework colaborativo RE-UXD ao longo das fases do PLM (conceive, design, realize, deploy, support), com pontos de sincronização, fluxo de artefatos (V&S, MRS/CRS, SyRS, ERS, URS) e rastreabilidade nas Figuras 1 e 2.","Seção IV.A e IV.B (Figuras 1 e 2), p. 15-16",
E48,"Anitha, P. C.; Prabhu, B. (2012). Integrating Requirements Engineering and User Experience Design in Product Life Cycle Management. UsARE 2012, Zurich, Switzerland.",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",0,"Proposta conceitual sem validação empírica do framework: não há estudo de caso nem experimento aplicando a integração proposta; os dados monetários citados (Mayhew & Bias, AT&T) são de fontes terceiras para justificar UXD, não avaliação da abordagem, e a validação por casos reais é remetida a trabalho futuro.","Seção IV; Seção V Conclusion and Future Work, p. 17",
E48,"Anitha, P. C.; Prabhu, B. (2012). Integrating Requirements Engineering and User Experience Design in Product Life Cycle Management. UsARE 2012, Zurich, Switzerland.",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios da integração RE-UXD relatados (redução de retrabalho, alinhamento com usuário, sustentação do produto) e desafios/barreiras discutidos via os cinco mitos e os dois desafios finais de integração.","Seção III Myths and Misconceptions, p. 13-15; Seção V, p. 17",
E48,"Anitha, P. C.; Prabhu, B. (2012). Integrating Requirements Engineering and User Experience Design in Product Life Cycle Management. UsARE 2012, Zurich, Switzerland.",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Discute condições/desafios de aplicabilidade da proposta (comunicação de requisitos de usuário em formato incorporável e tradução em requisitos de design implementáveis), mas não há estrutura formal de ameaças à validade nem validação empírica; apenas uma dimensão tratada, portanto Parcial.","Seção V Conclusion and Future Work (dois desafios), p. 17",
E51,"Cunningham, M.; Cunningham, P. M.; van Greunen, D.; Kanjo, C.; Kweyu, E.; Tilahun, B. (2018). mHealth4Afrika Beta v1 Validation in Rural and Deep Rural Clinics in Ethiopia, Kenya, Malawi and South Africa. Proceedings of IEEE.",AQ1,O objetivo do estudo está claramente definido?,1,Objetivo explícito: compartilhar o processo de co-design aplicado para desenvolver e validar a plataforma Beta v1 e as implicações para as iterações seguintes; reforçado pelos objetivos gerais do projeto.,"Abstract; Seção I.B e lista de overall objectives, p. 1-2",
E51,"Cunningham, M.; Cunningham, P. M.; van Greunen, D.; Kanjo, C.; Kweyu, E.; Tilahun, B. (2018). mHealth4Afrika Beta v1 Validation in Rural and Deep Rural Clinics in Ethiopia, Kenya, Malawi and South Africa. Proceedings of IEEE.",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto de software/digital descrito em detalhe: plataforma mHealth open source multilíngue integrando EMR/EHR, sensores médicos, aplicação Android com API/OAuth2/FHIR e visualizações, implantada em clínicas de saúde.","Seção III.A Beta v1 Functionality; Seção III.B Sensor reading application, p. 4-5",
E51,"Cunningham, M.; Cunningham, P. M.; van Greunen, D.; Kanjo, C.; Kweyu, E.; Tilahun, B. (2018). mHealth4Afrika Beta v1 Validation in Rural and Deep Rural Clinics in Ethiopia, Kenya, Malawi and South Africa. Proceedings of IEEE.",AQ3,A abordagem de ER é explicitada?,1,"ER explicitada: needs assessment e baseline study, levantamento de requisitos de usuário final, definição de casos de uso ANC1-ANC4, especificação de data sets e priorização de funcionalidades para iterações via design science research.","Seção I.B; Seção II Methodology; Seção III.A (use cases), p. 2-5",
E51,"Cunningham, M.; Cunningham, P. M.; van Greunen, D.; Kanjo, C.; Kweyu, E.; Tilahun, B. (2018). mHealth4Afrika Beta v1 Validation in Rural and Deep Rural Clinics in Ethiopia, Kenya, Malawi and South Africa. Proceedings of IEEE.",AQ4,A abordagem de design é explicitada?,1,"Abordagem de design explicitada: user-centered design colaborativo e open innovation, co-design com stakeholders (Ministérios da Saúde, gestores, profissionais de saúde), combinado a design science research e desenvolvimento ágil iterativo.","Seção I.B; Seção II Methodology; Seção III.D Implications for the Co-design, p. 2-6",
E51,"Cunningham, M.; Cunningham, P. M.; van Greunen, D.; Kanjo, C.; Kweyu, E.; Tilahun, B. (2018). mHealth4Afrika Beta v1 Validation in Rural and Deep Rural Clinics in Ethiopia, Kenya, Malawi and South Africa. Proceedings of IEEE.",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração descrita com detalhes: ciclo iterativo em que outputs da coleta qualitativa e das validações (alpha, pre-beta, beta v1) alimentam a especificação e o co-design da iteração seguinte, com feedback priorizado por país e consolidado entre os quatro países.","Seção II Methodology; Seção III.C e III.D, p. 3-6",
E51,"Cunningham, M.; Cunningham, P. M.; van Greunen, D.; Kanjo, C.; Kweyu, E.; Tilahun, B. (2018). mHealth4Afrika Beta v1 Validation in Rural and Deep Rural Clinics in Ethiopia, Kenya, Malawi and South Africa. Proceedings of IEEE.",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Evidência empírica robusta: validação de campo da Beta v1 com 36 participantes de 11 clínicas em quatro países, usando observação etnográfica e entrevistas semiestruturadas, com protocolo, amostragem por intensidade, consentimento ético, transcrições e análise (Creswell's Data Analysis Spiral).","Seção II Methodology; Seção III.C Beta platform v1 Validation, p. 3-6",
E51,"Cunningham, M.; Cunningham, P. M.; van Greunen, D.; Kanjo, C.; Kweyu, E.; Tilahun, B. (2018). mHealth4Afrika Beta v1 Validation in Rural and Deep Rural Clinics in Ethiopia, Kenya, Malawi and South Africa. Proceedings of IEEE.",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios relatados (feedback positivo de usabilidade, checklist, sensores no ponto de atendimento) e desafios/limitações operacionais discutidos (baixa literacia digital, ausência de internet estável, atrasos por greve/eleições, campos obrigatórios como data de nascimento).","Seção III.C e III.D; Seção III.E Limitations of the Findings, p. 5-7",
E51,"Cunningham, M.; Cunningham, P. M.; van Greunen, D.; Kanjo, C.; Kweyu, E.; Tilahun, B. (2018). mHealth4Afrika Beta v1 Validation in Rural and Deep Rural Clinics in Ethiopia, Kenya, Malawi and South Africa. Proceedings of IEEE.",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Há seção dedicada a limitações dos achados discutindo representatividade/generalização (amostra restrita a profissionais em clínicas de quatro países, não representativa da situação local nem de todos os Estados-membros africanos), o que aborda validade externa; porém não há estrutura formal de ameaças à validade cobrindo as demais dimensões (interna, construto, conclusão), portanto Parcial.","Seção III.E Limitations of the Findings, p. 7",
E53,"De, S. (2021). Minimal Satisfiable Product: A Novel Concept in Agile Project Management for better adherence to Customer Requirements. 2021 International Conference on Smart Generation Computing, Communication and Networking (SMART GENCON).",AQ1,O objetivo do estudo está claramente definido?,1,"Objetivo explícito: usar princípios de Usabilidade, metodologias ágeis e Design Thinking para que organizações realizem as funcionalidades mínimas sob a perspectiva do cliente, propondo e nomeando o conceito de Minimal Satisfiable Product (MSP).","Abstract; Seção I Introduction, p. 1",
E53,"De, S. (2021). Minimal Satisfiable Product: A Novel Concept in Agile Project Management for better adherence to Customer Requirements. 2021 International Conference on Smart Generation Computing, Communication and Networking (SMART GENCON).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto de software/digital descrito: digitalização de tarefas via produtos de software e soluções ERP, aplicações em nuvem com estratégia pay-as-you-use, MVP/MMP e cenários de startups e grandes organizações desenvolvendo produtos de software.","Abstract; Seção IV Proposed Concept; Seção V Advantages and Discussions, p. 1, 4-5",
